Complaint,Date,Status,ComplaintType,Report_name
"15.Complaint of Shri Ravi Gupta, Journalist, Chhattarpur, M.P. against Chhattarpur Bhramar, Chhatarpur, M.P",".February 9, 2006",Censured,Principles and Publication,AnnualReport2006
"16.Complaint of Shri Rahman Azer, Editor, Nayab Publications, Bangalore against The Pioneer, New Delhi. ’’",".February 9, 2006",Upheld,Principles and Publication,AnnualReport2006
"17.Complaint of Shri Vinod Kumar Yadav, Hanumangarh, Rajasthan against Rajasthan Patrika, Rajasthan. ’’ Settled",".February 9, 2006",,Principles and Publication,AnnualReport2006
"18.Complaint of Dr. Om Prakash Bhandari and Smt. Radha Bhandari, Chittorgarh, Rajasthan against Surya Rath, Chittorgarh, Rajasthan.","June 28, 2005",Censured,Press and Defamation,AnnualReport2006
"19.Complaint of Mrs. Manju Wadwalkar, Public Relations Officer, Post Graduate Institute of Medical Education and Research, Chandigarh against the Editor, The Indian Express. Complaint of Shri Hemanta Kumar Dash, Secretary, Jatiya Sabha Prathisthan, Baripada, Orissa against The Samaj, Buxibazar, Cuttack, Orissa. ’’","June 28, 2005",Withdrawn,Press and Defamation,AnnualReport2006
"20.Complaint of Shri Hemanta Kumar Dash, Secretary, Jatiya Sabha Prathisthan, Baripada, Orissa against The Samaj, Buxibazar, Cuttack, Orissa. ’’ Disposed of with","June 28, 2005",Observation,Press and Defamation,AnnualReport2006
"21.Complaint of Shri Sanjiv Jaiswal Puri, Champaran, Bihar against the Editor, Dainik Hindustan, Champaran, Bihar. ’’Disposed of","June 28, 2005",with direction,Press and Defamation,AnnualReport2006
"22.Complaint of Dr. Narendra Kumar Singh Gaur, MLA and Ex Minister, U.P. Government Allahabad against the Editor, Dainik Amar Ujala, Allahabad. ’’","June 28, 2005",Dismissed,Press and Defamation,AnnualReport2006
"23.Complaint of Shri Sudhir Tyadi, Ex-District  President, Congress Committee, Jyotiba Phule Nagar Nagar, U.P. against the Editor, Dainik Shah Times, Muzaffarnagar, U.P. ’’","June 28, 2005",Censured,Press and Defamation,AnnualReport2006
"24.Complaint of Shri B.N. Upadhyaya, General Manager, (TT&A), BSNL, Jaipur, Rajasthan against Editor, Sajag Pratinidhi, Hindi Weekly, Jaipur, Rajasthan. ’’","June 28, 2005",Dismissed,Press and Defamation,AnnualReport2006
"25.Complaint of Dr. Harminder Singh Kalra, Bijnor, U.P. against the Editor, Shah Times, Moradabad, U.P. ’’","June 28, 2005",Censured,Press and Defamation,AnnualReport2006
"26.Complaint of Shri Makhan Singh and All Devotees of Param Deva Ashram, Jalandhar, Punjab against Editor, Sailaab, Punjabi Weekly, Hoshiarpur, Pujnab. ’’ Censured","June 28, 2005",,Press and Defamation,AnnualReport2006
"27.Complaint of Shri Dilip Kumar Jain, Grocery Merchant, Lalitpur, U.P. against the Editor, Lalit Padam, Lalitpur, U.P.","June 28, 2005",Dismissed,Press and Defamation,AnnualReport2006
"28.Complaint of Shri Gurdeep Singh and Ms. Kiranjyot, Chandigarh against Dasmesh Pita, Patiala, Punjab. ’’","June 28, 2005",Censured,Press and Defamation,AnnualReport2006
"29.Complaint of Dr. N.P. Singh, N.P. Singh Hospital, Ambala City, Haryana against the Editor, The Indian Express, Chandigarh. ’’","June 28, 2005",Warned,Press and Defamation,AnnualReport2006
"30.Complaint of Shri Surendra Kumar Sharma and Shri Sanjay Kumar Kaushik, New Delhi against the Editor, Rohini Samarpan Times. ’’ Matter allowed","June 28, 2005",to rest,Press and Defamation,AnnualReport2006
"31.Complaint of Shri Surendra Kumar Sharma and Shri Sanjay Kumar Kaushik, New Delhi against the Editor, Rohini Samarpan Times, Delhi. ’’ Matter allowed","June 28, 2005",to rest,Press and Defamation,AnnualReport2006
"32.Complaint of Deputy Commissioner of Police, Detective Department, Government of West Bengal, Kolkata against Ananda Bazar Patrika, Kolkata. ’’ Disposed of with","June 28, 2005",directions,Press and Defamation,AnnualReport2006
"33.Complaint of The Principal, Christ Jyoti School, Nagaon, Assam against the Editor, Ajir Asom, Guwahati. ’’","June 28, 2005",Admonished,Press and Defamation,AnnualReport2006
"34.Complaint of The Principal, Christ Jyoti School, Nagaon, Assam against the Editor, Asomiya Pratidin, Guwahati. ’’","June 28, 2005",Admonished,Press and Defamation,AnnualReport2006
"35.Complaint of The Principal, Christ Jyoti School, Nagaon, Assam against the Editor, Amar Asom. ’’","June 28, 2005",Admonished,Press and Defamation,AnnualReport2006
"36. Complaint of The Principal, Christ Jyoti School, Nagaon, Assam against the Editor, Sadin. ’’","June 28, 2005",Admonished,Press and Defamation,AnnualReport2006
"37.Complaint of Dr. Chanakaya Das, Professor, Department of Obstetrics and Gynaecology, Guwahati Medical College and Hospital, Guwahati against the Editor, Aji, Assamese Daily, Guwahati.","June 28, 2005",Censured,Press and Defamation,AnnualReport2006
"38.Complaint of Ms. Rajni Gupta, Freelance Journalist, Panipat, Haryana against Dainik Jagran, Panipat.","October 7, 2005",Censured,Press and Defamation,AnnualReport2006
"39.Complaint of Ms. Rajni Gupta, Freelance Journalist, Panipat, Haryana against Dainik Bhaskar, Panipat. ’’","October 7, 2005",Censured,Press and Defamation,AnnualReport2006
"40.Complaint of Shri Alok Kumar Roy, IPS, Superintendent of Police, Rohtak, Haryana against Dainik Tribune, Chandigarh. ’’ Dismissed-not","October 7, 2005",pursued,Press and Defamation,AnnualReport2006
"41.Complaint of Shri Alok Kumar Roy, IPS, Superintendent of Police, Rohtak, Haryana against The Hindustan Times, New Delhi. ’’ Dismissed-not","October 7, 2005",pursued,Press and Defamation,AnnualReport2006
"42.Complaint of Shri Alok Kumar Roy, IPS, Suprintendent of Police, Rohtak, Haryana against Hari Bhoomi, Rohtak, (Haryana). ’’ Dismissed-not","October 7, 2005",pursued,Press and Defamation,AnnualReport2006
"43.Complaint of Dr. Neeraj Nagpal, Secretary, Indian Medical Association, Chandigarh State Branch, Chandigarh against The Times of India, Chandigarh. ’’ Dismissed-not","October 7, 2005",pursued,Press and Defamation,AnnualReport2006
"44.Complaint of Shri Jagdish Sewalani, M/s Vishnu Agency, Marwar Junction, Pali-Marwar (Rajasthan) against Garib Sathi, Jodhpur, Rajasthan. ’’","October 7, 2005",Censured,Press and Defamation,AnnualReport2006
"45.Complaint of Shri Sudesh Kumar Gupta, Smt. Saroj Gupta, President Rashtriya Bhrashtachar Unmulan Samiti, Jind, Haryana against Dainik Bhaskar, Panipat, Haryana. ’’ Dismissed-not","October 7, 2005",pursued.,Press and Defamation,AnnualReport2006
"46.Complaint of S/Shri Pappu and Ramesh Chander, Kasganj, Etah, U.P. against ‘‘Aaj’’, Agra.","October 7, 2005",Directions,Press and Defamation,AnnualReport2006
"47.Complaint of Shri Mahant Malkit Dass of Shree Gaushalaji, Katkapur, Punjab against Desh Sewak, Punjabi Daily, Chandigarh. ’’ Dismissed-not","October 7, 2005",pursued,Press and Defamation,AnnualReport2006
"48.Complaint of Shri Mahant Malkit Dass of Shree Gaushalaji, Katkapur, Punjab against Desh Sewak, Punjabi Daily, Chandigarh. ’’ Dismissed-not","October 7, 2005",pursued,Press and Defamation,AnnualReport2006
"49.Complaint of Shri Rampal Sharma, Sarai Rohilla, Delhi against Rashtriya Times, Delhi. ’’","October 7, 2005",Censured,Press and Defamation,AnnualReport2006
"50.Complaint of Dr. (Mrs.) Kusum Sharma, Medical Women Hospital, Bharatpur, Rajasthan against Lal Nishan, Bharatpur, Rajasthan. ’’","October 7, 2005",Admonished,Press and Defamation,AnnualReport2006
"51.Complaint of Ms. Indu Chadha, Principal, Government College, Gurgaon, Haryana against Hindustan, New Delhi. ’’","October 7, 2005",Censured,Press and Defamation,AnnualReport2006
"52.Complaint of Ms. Indu Chadha, Principal, Government College, Gurgaon, M Haryana against Amar Ujala, Noida, U.P. ’’","October 7, 2005",Directions,Press and Defamation,AnnualReport2006
"53.Complaint of Ms. Indu Chadha, Principal, Governement College, Gurgaon, Haryana against and Dainik Jagran, New Dehi. ’’","October 7, 2005",Directions,Press and Defamation,AnnualReport2006
"54.Complaint of Prof. Prakash Singh Bisen, Director and Yusuf Saify, Research Student, Madhav Institute of Science and Technology, Gwalior, M.P. against Nav Bharat, Gwalior, M.P. ’’ Disposed of with","October 7, 2005",observations,Press and Defamation,AnnualReport2006
"55.Complaint of The Manager, Danish Housing Co-operative Society Ltd., Bhopal against Dainik Sandhya Prakash, Bhopal, M.P.","October 7, 2005",Directions,Press and Defamation,AnnualReport2006
"56.Complaint of Dr. N.K. Rai, Joint Director, Institute of Human Behaviour & Allied Sciences, Delhi against Sabki Khabar, Delhi. ’’ Disposed of","October 7, 2005",with directions,Press and Defamation,AnnualReport2006
"57.Complaint of Dr. A.C. Nagpal, Nagpal Nursing Home, Kurukshetra, Haryana against Hari Bhoomi, Rohtak, Haryana. ’’","October 7, 2005",Directions,Press and Defamation,AnnualReport2006
"58.Complaint of Shri K. Raghava Reddy, G.M. Medinova Diagnostic Services Ltd. and Shri J.A. Kumara Swamy, Marketing Manager, Medinova Diagnostic Services Ltd., Bangalore against Agni Idhu Pathrikeyalla Prathibhataneya Astra, Bangalore. ’’ Dismissed in","October 7, 2005",default,Press and Defamation,AnnualReport2006
"59.Complaints of Dr. D.S. Dhankar, Public Relations Officer and Pandit B.D. Sharma, PGIMS, Rohtak, Haryana against The Tribune, Chandigarh. ’’","October 7, 2005",Dismissed,Press and Defamation,AnnualReport2006
"60.Complaints of Dr. D.S. Dhankar, Public Relations Officer and Pandit B.D. Sharma PGIMS, Rohtak, Haryana against The Tribune, Chandigarh. ’’","October 7, 2005",Dismissed,Press and Defamation,AnnualReport2006
"61.Complaint of Shri Madhukar Jetely, Advocate Lucknow against Jadid Markaz, Lucknow (U.P.). ’’ Dismissed in","October 7, 2005",default,Press and Defamation,AnnualReport2006
"62.Complaint of The Assistant Regional Transport Officer (Administration) Sultanpur, U.P. against Dainik Jagran, Kanpur, U.P. ’’","October 7, 2005",Dismissed,Press and Defamation,AnnualReport2006
"63.Complaint of Shri Bharat Bhushan Bansal, Proprietor, M/s Ramlal Chandanlal,  Muzaffarnagar, U.P. against Amar Ujala, Meerut, U.P.","October 7, 2005",Directions,Press and Defamation,AnnualReport2006
"64.Complaint of Shri Mehboob Ali, M.L.A., Former State Minister of Waqf, Amroha, U.P. against Amar Ujala, Moradabad, U.P. ’’","October 7, 2005",Dismissed,Press and Defamation,AnnualReport2006
"65.Complaint of Dr. Prem Swaroop, Ex- CMO, Shravasti, U.P. against Bhinga Times, Shravasti (U.P.) ’’","October 7, 2005",Closed,Press and Defamation,AnnualReport2006
"66.Complaint of Dr. Prem Swaroop, Ex- CMO, Shravasti, U.P. against Janmorcha,","October 7, 2005",Shravasti (U.P.).’’Closed,Press and Defamation,AnnualReport2006
"67.Complaint of Shri N.K. Chaudhary, Executive Engineer, Public Health Division-II, Yamunanagar (Haryana) against Dainik Bhaskar, Chandigarh ’’ Dismissed","October 7, 2005",in default,Press and Defamation,AnnualReport2006
"68.Complaint of Chowdhury Ravindra Singh, Roorkee, Uttaranchal against Badri Vishal, Haridwar.  ’’","October 7, 2005",Reprimanded,Press and Defamation,AnnualReport2006
"69.Complaint of Chowdhury Ravindra Singh, Roorkee, Uttaranchal against Dainik Jagran, Dehradun. ’’ Grievance","October 7, 2005",settled,Press and Defamation,AnnualReport2006
"70.Complaint of Shri R.S. Pawar, PRO for Commissioner of Police, New Delhi against The Times of India, New Delhi. ’’","October 7, 2005",Closed,Press and Defamation,AnnualReport2006
"71.Complaint of M/s Shahi Export House, Faridabad, Haryana against ‘‘Bigul’’, Lucknow, U.P. ’’","October 7, 2005",Warned,Press and Defamation,AnnualReport2006
"72.Complaint of Shri Pradeep Kumar Saravgi, Dilip Medical Store, Mauranipur, Jhansi (U.P.) against Janta Ki Guhar, Jhansi, U.P. ’’","October 7, 2005",Warned,Press and Defamation,AnnualReport2006
"73.Complaint of Dr. Bimal Kundu, Hooghly, West Bengal against Mafaswal Bani, Hooghly, West Bengal","October 7, 2005",Warned,Press and Defamation,AnnualReport2006
"74.Complaint of Dr. N.S. Tewari, Ex- Director (Retd.) Central Research Institute, Bhubaneswar, Orissa against the Samaj, Cuttack. ’’ Proceedings","October 7, 2005",dropped,Press and Defamation,AnnualReport2006
"75.Complaint of Mrs. Manika Pradhan, Director (Retd.) Central Research Institute, Bhubaneswar, Orissa against the Samaj, Cuttack. ’’ Proceedings","October 7, 2005",dropped,Press and Defamation,AnnualReport2006
"76.Complaint of Shri B.R. Tripathi, Commissioner, Office of the Commissioner of Customs, (Prev) Patna, Bihar against Dainik Hindustan, Patna, Bihar. ’’","October 7, 2005",Warned,Press and Defamation,AnnualReport2006
"77.Complaint of Shri B.R. Tripathi, Commissioner, Office of the Commissioner of Customs, (Prev) Patna, Bihar against Dainik Jagran, Patna, Bihar. ’’","October 7, 2005",Warned,Press and Defamation,AnnualReport2006
"78.Complaint of Shri Madhu Singh, Ex Minister of Land Reforms & Revenue, Government of Jharkhand, Ranchi against Ranchi Express, Jharkhand. ’’ Proceedings","October 7, 2005",dropped,Press and Defamation,AnnualReport2006
"79.Complaint of Dr. A.K. Singh, M.D. M/s K.K. Hospital, Paschim Vihar, New Delhi against Bharat Post, Delhi. ’’","October 7, 2005",Dismissed,Press and Defamation,AnnualReport2006
"80.Complaint of Shri Jameer Ahmed Ali, Bangalore against Lankesh Patrike, Bangalore. ’’","October 7, 2005",Censured,Press and Defamation,AnnualReport2006
"81.Complaint of Shri R. Raghu, Chairman, Karnataka Exhibition Authority, Mysore, Karnataka against Lankesh Patrike, Bangalore, Karnataka. ’’","October 7, 2005",Warned,Press and Defamation,AnnualReport2006
"82.Complaint of Shri R. Raghu, Chairman, Karnataka Exhibition Authority, Mysore against Andholan Dinapatrike, Mysore.","October 7, 2005",Dismissed,Press and Defamation,AnnualReport2006
"83.Complaint of The Secretary, Hyderabad Race Club, Hyderabad against The Times of India, Hyderabad. ’’","October 7, 2005",Dismissed,Press and Defamation,AnnualReport2006
,"84.Complaint of Shri P.R. Ramesh, Mayor, Bangalore City Corporation, Bangalore,","Karnataka against The Times of India, Bangalore. ’’ Dismissed",Press and Defamation,AnnualReport2006
"85.Complaint of Shri P.R. Ramesh,","Mayor, Bangalore City Corporation, Bangalore, Karnataka against Vijay","Karnataka, Bangalore. ’’ Dismissed",Press and Defamation,AnnualReport2006
"86.Complaint of Shri N.R. Jagadesh, Chairman Sarvodaya Trust, Tumkur, Karnataka against Hai Bangalore, Bangalore. ’’","Mayor, Bangalore City Corporation, Bangalore, Karnataka against Vijay",Warned,Press and Defamation,AnnualReport2006
"87.Complaint of Shri Prakash Tapa Shetty, Chairman, Basaveshwara Co-operative Bank, Bagalkot, Karnataka against Hai Bangalore, Bangalore. ’’","Mayor, Bangalore City Corporation, Bangalore, Karnataka against Vijay",Withdrawn,Press and Defamation,AnnualReport2006
"88.Complaint of Shri B.T. Dayanand Reddy, Bangalore against Agni Idhu Patrike Alla Pralhibaleneya Ashtra, Kannada Weekly, Bangalore. ’’ Dismissed-not","Mayor, Bangalore City Corporation, Bangalore, Karnataka against Vijay",pursued,Press and Defamation,AnnualReport2006
"89.Complaint of The Managing Director, A.P. State Warehousing Corporation, Hyderabad against Vartha, Vijayawada, Andhra Pradesh ’’","Mayor, Bangalore City Corporation, Bangalore, Karnataka against Vijay",Censured,Press and Defamation,AnnualReport2006
"90.Complaint of Shri Ramoji Rao, Chief of Eenadu Group of Companies and General Manager of Ramoji Film City, Hyderabad, Andhra Pradesh against Vartha, Hyderabad. ’’","Mayor, Bangalore City Corporation, Bangalore, Karnataka against Vijay",Admonished.,Press and Defamation,AnnualReport2006
"91.Complaint of Shri K. Rama Krishna, October Vijayawada, A.P. against Andhra Bhoomi, October 7, 2005 Vijaywada, Andhra Pradesh.","October  7, 2005",Disposed of with directions,Press and Defamation,AnnualReport2006
"92.Complaint of Shri K. Rama Krishna, Vijayawada, A.P. against Andhra Jyoti, Vijaywada, Andhra Pradesh. ’’ Disposed of","October  7, 2005",with directions,Press and Defamation,AnnualReport2006
"93.Complaint of Shri K. Rama Krishna, Vijayawada, A.P. against Eenadu, Vijayawada, Andhra Pradesh. ’’ Disposed of","October  7, 2005",with directions,Press and Defamation,AnnualReport2006
"94.Complaint of The General Manager, Cannanore Spinning and Weaving Mills, Cannanore, Kerala against Malayala Manorama, Kannur, Kerala. ’’","October  7, 2005",Settled,Press and Defamation,AnnualReport2006
