Complaint;Date;Status;ComplaintType;Report_name
157. Complaint of Malappuram Jilla Upabokthru Samrakshana Samiti, Tirur against Chandrika;August 28,2000;Dismissed-devoid of merit;Press and Defamation;AnnualReport2001
158. Complaint of Shri Lokeshwar, Sub-Inspector, Town Police Station, Doddaballapur, Bangalore, Karnataka against The Editor, Veera Sindhoora Laxmana;August 28,2000;Upheld;Press and Defamation;AnnualReport2001
159. Complaint of Shri S. Ramakrishna, Superintendent of Police, Belgaum, Karnataka against The Editor, Tarun Bharat, Belgaum;August 28,2000;Dismissed being unsustained ;Press and Defamation;AnnualReport2001
160. Complaint of Sh. S.S. Kulkarni, Advocate, Hindwadi, Belgaum against Tarun Bharat;August 28,2000;Upheld ;Press and Defamation;AnnualReport2001
161. Complaint of Dr. Smt.H.B. Lingamma, Director, ESIS Medical Service, Bangalore against The Editor, Star of Bangalore;August28,2000;Upheld ;Press and Defamation;AnnualReport2001
162. Complaint of Shri N. Prabhakarappa, Deputy Secretary, Malnad Area Development Board, Karnataka against the Editor, Bhuvana Sangathi, Mysore;August28,2000;Upheld;Press and Defamation;AnnualReport2001
163. Complaint of Shri V. Thimappa, Sub Inspector of Excise, Mysore, Karnataka against The Editor,, Vrithantha Karnataka, Mysore;August28,2000;Upheid;Press and Defamation;AnnualReport2001
164. Complaint of Miss Shashi Kiran, Student, Department of Electricals and Electronics, Vijayanagar Engineering College, Bellary against E. Namma Kannada Nadu, Kannada Daily, Bangalore;August28,2000;Upheld;Press and Defamation;AnnualReport2001
165. Complaint of Miss Shashi Kiran, Student, Department of Electricals and Electronics, Vijayanagar Engineering College, Bellary against Hai Bangalore, Kannada Weekly, Bangalore;August28,2000;Upheld;Press and Defamation;AnnualReport2001
166. Complaint of Dr. P. Flex, Director, Regional Institute of English South India, Bangalore against The New Indian Express;August28,2000;Upheld;Press and Defamation;AnnualReport2001
167. Complaint of the Commissioner, Dumka, Bihar against Dainik Hindustan, Patna;October 16,2000;Upheld;Press and Defamation;AnnualReport2001
168. Complaint of Shri Ravi Parmer, IAS, Deputy Commissioner, Dumka, Bihar against Dainik Hindustan, Patna;October 16,2000;Upheld;Press and Defamation;AnnualReport2001
169. Complaint of Shri Sanjeev Jayaswal, Purvi Champaran, Bihar against Dainik Hindustan, Patna;October 16,2000;Upheld;Press and Defamation;AnnualReport2001
170. Complaint of Shri Tarkeshwar Prasad, Purvi Champaran, Bihar against Dainik Hindustan;October 16,2000;Upheld;Press and Defamation;AnnualReport2001
171. Complaint of Shri Tarkeshwar Prasad, Purvi;Champaran, Bihar against Taapman;Upheld;Press and Defamation;AnnualReport2001
172. Complaint of Shri Vyasji, State Project Director, Bihar Education Project Council, Patna against The Times of India, Patna, Bihar;Champaran, Bihar against Taapman;Upheld;Press and Defamation;AnnualReport2001
173. Complaint of Shri Ajit Kumar Singh, Chief Reservation Supervisor, Patna Junction, Patna, Bihar against The Times of India, Patna;October 16, 2000;Upheld;Press and Defamation;AnnualReport2001
174. Complaint of Dr. M.K. Singh, Head & Reader in Commerce, Sindri College, Sindri against Prabhat Khabar, Dhanbad, Bihar;October 16, 2000;Upheld;Press and Defamation;AnnualReport2001
175. Complaint of Dr. M.K. Singh, Head & Reader in Commerce, Sindri College, Sindri against Aaj, Patna, Bihar;October 16, 2000;176. Upheld;Press and Defamation;AnnualReport2001
177. Complaint of Shri G.P. Singh, Senior Divisional Engineer, Chandrapur, Bihar against the Editor, Chamakta Aaina, Dlıanbad;October 16, 2000;Upheld;Press and Defamation;AnnualReport2001
177. Complaint of Shri Harvinder Singh, Executive Editor, Bihar Ka Deepak, Samastipur, Bihar against the Editor, Mithila Ki Shan;October 16, 2000;Upheld;Press and Defamation;AnnualReport2001
178. Complaint of Ms. Asha Devi, Secretary, Dhanbad District Janata Dal (United), Dhanbad against Chhota Nagpur Times;October 16, 2000;Upheld;Press and Defamation;AnnualReport2001
179. Complaint of Shri Saurabh Garg, IAS, Collector and District Magistrate, Keonjhar, Orissa against The Asian Age, Calcutta;October 16, 2000;Disposed of with observations;Press and Defamation;AnnualReport2001
180. Complaint of Shri Subhendu Bose, Vanguard Engineering Works, Howrah, West Bengal against Editor-in-Chief, The Asian Age, Calcutta,;October 16, 2000;Dismissed being baseless;Press and Defamation;AnnualReport2001
181. Complaint of Shri Satyabrata Sahu, Collector and District Magistrate, Kalahandi, Orissa against the Editor, Pragativadi, Bhubaneswar, Orissa;October 16, 2000;Upheld;Press and Defamation;AnnualReport2001
182. Complaint of Shri A. Jagannadha Raju, Convenor, Ist Level Coordination Committee, District Gajapati (Orissa) against The Prajatantra;October 16, 2000;Clarification published;Press and Defamation;AnnualReport2001
183. Complaint of the Superintendent of Police, Khurda, Bhubaneswar against the Editor, Oriya Samaya, Bhubaneswar;October 16, 2000;Upheld;Press and Defamation;AnnualReport2001
184. Complaint of Ms. Meena Mishra, Advocate, Agra against Dainik Aaj, Agra, Uttar Pradesh;October 16, 2000;Dismissed being without substance;Press and Defamation;AnnualReport2001
185. Complaint of Dr. B.P. Sharma, Senior Supervisor, O/o G.M. Telecom, Gorakhpur against the Editor, Dainik Jagran, Gorakhpur, Uttar Pradesh;October 16, 2000;Upheld;Press and Defamation;AnnualReport2001
186. Complaint of the Deputy Director, Animal Husbandry Department, Agra, U.P. against Dainik Jagran, Agra, Uttar Pradesh;October 16, 2000;Amends made;Press and Defamation;AnnualReport2001
187. Complaint of Shri P.K. Jain, Radhika Theatres, Rewari, Haryana against the Editor, Punjab Kesari, New Delhi;October 16, 2000;Directions to publish rejoinder;Press and Defamation;AnnualReport2001
188. Complaint of the Principal, Khalsa College, Amritsar against the Editor, The Punjab Monitor, Amritsar, Punjab;October 16, 2000;Upheld;Press and Defamation;AnnualReport2001
189. Complaint of Shri S.P. S. Ahlawat, Director, Central Agricultural Research Institute, Port Blair against the Editor, Dweepon Ki Awaz, Port Blair;October 16, 2000;Upheld;Press and Defamation;AnnualReport2001
190. Complaint of Smt. Madhu Jaju, Chairperson, City Council, Bhilwara against Rajasthan Patrika, Bhilwara;October 16, 2000;Upheld;Press and Defamation;AnnualReport2001
191. Complaint of Shri B.D. Joshi, Bal Rashmi Society, Jaipur against Dainik Navjyoti;October 16, 2000;Upheld;Press and Defamation;AnnualReport2001
192. Complaint of Shri B.D. Joshi, Bal Rashmi Society, Jaipur against Rajasthan Patrika;October 16, 2000;Upheld;Press and Defamation;AnnualReport2001
193. Complaint of Shri Khemchand, Village Fakharpur, P.O. Khekra, Meerut, Uttar Pradesh against Sandhya Times, New Delhi;October 16, 2000;Upheld;Press and Defamation;AnnualReport2001
194. Complaint of Dr. H. Majid Hussain, Chief Editor, Urdu Action, Bhopal against Haqo Insaf, Bhopal;Directions to publish;rejoinder;Press and Defamation;AnnualReport2001
195. Complaint of Shri Vishal, Deputy Accountant General (Admn.), Madhya Pradesh against Dainik Nav Bharat, Gwalior, M.P.;Directions to publish;Upheld;Press and Defamation;AnnualReport2001
196. Complaint of Assistant Narcotics Commissioner, Central Bureau of Narcotics, Neemuch, Madhya Pradesh against Malar Darshan;October16,2000;Dismissed for lack of substance;Press and Defamation;AnnualReport2001
197. Complaint of Shri Mohd. Suleman, Collector, Siwni, M.P. against Sanwad Kunj;October16,2000;Sub-judice;Press and Defamation;AnnualReport2001
198. Complaint of Shri Subhash Mandge, General Manager, Indore Dugdh Sangh Sahakari, Indore against Chautha Sansar;October16,2000;Withdrawn;Press and Defamation;AnnualReport2001
199. Complaint of Shri Narendra Nahta, Minister, Commerce and Industry and Information, Government of M.P., Bhopal against Madhya Rekha, Evening Daily, Neemuch, M.P.;October16,2000;Upheld;Press and Defamation;AnnualReport2001
200. Complaint of Superintendent of Police, Chandrapur, Maharashtra against Yuva Hindustan Times;October16,2000;Upheld;Press and Defamation;AnnualReport2001
201. Complaint of Shri M.C. Tiwari, Police Inspector, P.S. Walgaon, Amravati City, Maharashtra against the Editor, Pratidin;October16,2000;Upheld;Press and Defamation;AnnualReport2001
202. Complaint of Shri Bhau Sule, President, Phal Phool & Bhajipala Seller & Hawker Workers Organisation, Thane (Maharashtra) against Jaantechi Rashtrasatta, Thane;October16,2000;Dismissed as unsubstantiated;Press and Defamation;AnnualReport2001
203. Complaint of Mr. Mahendra C. Dhorte, Pune, Maharashtra against Daily Kesari, Pune, Maharashtra;October16,2000;Outside jurisdiction;Press and Defamation;AnnualReport2001
204. Complaint of Ms. Preeti Nair, Vadodra against Sandesh;October16,2000;Upheld;Press and Defamation;AnnualReport2001
205. Complaint of Ms. Nandini Oza, Narmada Bachao Andolan, Banda against The Editor, Sandesh, Vadodara;October16,2000;Proceedings dropped;Press and Defamation;AnnualReport2001
206. Complaint of Shri Achyut Chaitnya Das, President, ISCON, Surat against Pratap Darpan, Gujarati Daily;October16,2000;Directions to publish clarification;Press and Defamation;AnnualReport2001
207. Complaint of Shri Mahendra Bhai Trivedi, Minister for Youth, Cultural & Sports, Government of Gujarat against the Editor, Gujarat Samachar, Ahmedabad;October16,2000;Withdrawn;Press and Defamation;AnnualReport2001
208. Complaint of Shri P.P. Agja, IPS, Special IGP, Border Range against the Editor, Police Mitra, Palampur;October16, 2000;Upheld;Press and Defamation;AnnualReport2001
209. Complaint of Shri Chandra Prakash Arya, Assistant Manager, State Bank of India, District Pali Marwadh against Navjyoti;October16, 2000;Upheld;Press and Defamation;AnnualReport2001
210. Complaint of Shri Jogaram Modji Chaudhary and others, District Jallaur, Rajasthan against Rajasthan Patrika, Jodhpur edition;October16, 2000;Directions to publish clarification;Press and Defamation;AnnualReport2001
211. Complaint of Shri Anoop Kumar, Telecom District Manager, Barmer against the Editor, Dainik Navjyoti, Ajmer;October16, 2000;Dismissed being baseless;Press and Defamation;AnnualReport2001
212. Complaint of Shri Ramesh Chandra Jogid, Manager, New Bharat Yatra Company, District Dausa, Rajasthan against Dainik Bhaskar;October16, 2000;Upheld;Press and Defamation;AnnualReport2001
213. Complaint of Shri Trilok Keshavchand Lassi, Nasik, Maharashtra against the Editor, Vishnu Sagar, Thane District, Maharashtra;October16, 2000;Directions to publish letter;Press and Defamation;AnnualReport2001
214. Complaint of Shri Pawan Kumar Shukla, Janpad Gorakhpur, U.P. against Dainik Aaj, Gorakhpur;December 18, 2000;Upheld;Press and Defamation;AnnualReport2001
"215. Complaint of Shri J.S. Samraj, Director, Central Soil and Water Conservation Research and Training Institute, Dehradun, U.P. against ""The Green Valleys'";December 18, 2000;Upheld;Press and Defamation;AnnualReport2001
216. Complaint of Shri Brijesh Kumar Gupta, Proprietor, B.S. Service Station, through Shri Suresh Chandra Saxena, Advocate against Waqt Ki Chaal;December 18, 2000;Upheld;Press and Defamation;AnnualReport2001
217. Complaint of Director, Correspondence Pathyakram and Satat Shiksha Sansthan, Allahabad University, Allahabad against Dainik Jagran;December 18, 2000; Dismissed being baseless;Press and Defamation;AnnualReport2001
218. Complaint of Deputy General Manager, (Admn. & Human Resource Development) Kanoria Chemicals and Industries Ltd., Sonebhadra, U.P. against Nyayadhish;December 18, 2000;Dismissed on merits;Press and Defamation;AnnualReport2001
219. Complaint of Shri Jairam Singh, Factory Manager, Kanonia Chemical and Industries Limited, Sonebhadra, Uttar Pradesh against Amar Ujala;December 18,2000;Dismissed being devoid of merit;Press and Defamation;AnnualReport2001
220. Complaint of Shri Vijay Kumar Bhargava, Divisional Manager, North Eastern Railway, Izatnagar, U.P. against Amar Ujala, Bareilly;December 18,2000;Directions to publish complainant's consolidated reply;Press and Defamation;AnnualReport2001
221. Complaint of Shri M.M. Shukla, Organiser, Uttarakhand Vikas Party, Nainital against Dainik Jagran;December 18,2000;Directions ;Press and Defamation;AnnualReport2001
222. Complaint of the Principal, Jawahar Navodya Vidyalaya, Bahadurpur, Basti, U.P. against Bureau Chief, Rashtriya Sahara, Basti, U.P.;December 18,2000;Proceedings dropped ;Press and Defamation;AnnualReport2001
223. Complaint of Sr. Superintendent of Police, District Magistrate and Commissioner, Gorakhpur against Rashtriya Sahara, Gorakhpur;December 18,2000;Directions ;Press and Defamation;AnnualReport2001
224. Complaint of Shri Rakesh Pratap Singh, MLA, Lucknow against Editor, Date Line, Lucknow, U.P.;December 18,2000;Upheld;Press and Defamation;AnnualReport2001
225. Complaint of Shri Sudhir Kumar Goyal, President, The Grain, Gur Khandsari Dealers Association, Khatauli (Muzaffarnagar) U.P. against Mehnat Ka Phal;December 18,2000;Directions ;Press and Defamation;AnnualReport2001
226. Complaint of Shri Anuj Kumar Sharma, Muzaffarnagar, U.P. against Mehanat Ka Phal, Hindi Weekly, Khatauli;December 18,2000;Upheld;Press and Defamation;AnnualReport2001
227. Complaint of Shri Devender Kumar Aggarwal, Managing Director, Kashi Vishwanath Steels Ltd., Kashipur, U.P. against Aaj, Bareilly;December 18,2000;Directions ;Press and Defamation;AnnualReport2001
228. Complaint of Shri Girija Shankar Panda, OES, Inspector of Schools, Baripada against The Samaya, Bhubaneshwar;December 18,2000;Directions ;Press and Defamation;AnnualReport2001
229. Complaint of Shri Mahesh Aggarwal, Correspondent, Swatantra Vartha, Hyderabad against Editor, Daily Hindi Milap, Hyderabad;December 18,2000;Directions;Press and Defamation;AnnualReport2001
230. Complaint of Shri Rajinder Sharma, Escorts Hospital & Research Centre, Faridabad against Dainik Jagran;December  18, 2000;Amends made;Press and Defamation;AnnualReport2001
231. Complaint of Shri Gopal Singh, Director, Roopeshwar Finlease Pvt. Ltd., Faridabad against Phoot-Ti-Kiran;December  18, 2000;Dismissed being without substance;Press and Defamation;AnnualReport2001
232. Complaint of Shri Praveen Kumar, Correspondent, Mazdoor Morcha, Karnal against the Editor, Mardhaar Samachar, Karnal, Haryana;December  18, 2000;Upheld;Press and Defamation;AnnualReport2001
233. Complaint of Shri Avtar Singh Sidhu, President, District Congress Committee, Muktsar (Punjab) against Jagbani, Punjabi Daily, Jalandhar;December  18, 2000;Upheld;Press and Defamation;AnnualReport2001
234. Complaint of Shri G.S. Shekhawat, Divisional Engineer, Telecommunication, Rajasthan against Suraj Express;December  18, 2000;Upheld;Press and Defamation;AnnualReport2001
235. Complaint of Shri G.S. Shekhawat, Divisional Engineer, Telecommunication, Rajasthan against Dainik Pratinidhi;December  18, 2000;Directions;Press and Defamation;AnnualReport2001
236. Complaint of Shri R.K. Jamali, Fire Officer and Incharge, Encroachment and Controller, Municipal Corporation, Kota against the Editor, Mazdoor Chetna, Kota, Rajasthan;December  18, 2000;Directions ;Press and Defamation;AnnualReport2001
237. Complaint of Smt. H.R. Radhamani, Inspector of Police, Women Police Station, Lashkar Mohalla, Mysore, Karnataka against Vruthantha, Mysore, Karnataka;January 24, 2001;Upheld;Press and Defamation;AnnualReport2001
238. Complaint of Chairman, Mysore Pinjrapole Society, Mysore against Namage Nimage, Mysore;January 24, 2001;Upheld;Press and Defamation;AnnualReport2001
239. Complaint of Chairman, Mysore Pinjrapole Society, Mysore against Editor, The Destroyer, Mysore;January 24, 2001;Upheld;Press and Defamation;AnnualReport2001
240. Complaint of Shri D. Sreenivasulu, Registrar of Cooperative Society, Government of Andhra Pradesh, Hyderabad against Anti-Corruption Weekly, Hyderabad;January 24, 2001;Upheld;Press and Defamation;AnnualReport2001
241. Complaint of Shri P.Trinadha Rao, Advocate Convenor, Legal Cell, Integrated Tribal Development Agency, Rampachodavaran, East Godawari, Andhra Pradesh against Eenadu, East Godavari;January 24,2001;Dismissed with observations;Press and Defamation;AnnualReport2001
242. Complaint of Shri J. Bismi, Chennai against Dinamalar, Chennai;January 24,2001; Upheld;Press and Defamation;AnnualReport2001
243. Complaint of Dr. P. Vijay Kumar, Chennai against Indraya Thalaippu Seithi;January 24,2001; Upheld;Press and Defamation;AnnualReport2001
244. Complaint of Shri R. Rajendran, Advocate and Government Pleader, Salem Town against Kaalai Khadhir; Directions to publish rejoinder24.5. Complaint of Shri V.J. Mathew, Additional General Manager (Purchase) The Kerala State Civil Supplies Corporation Limited Kochi against Editor, Thaniniram, Thiruvananthapuram;Upheld;Press and Defamation;AnnualReport2001
246. Complaint of Shri T. Damu, Vice President (Corporate Affairs), Tata Tea Limited, Munnar against Senathipathi; Directions to publish rejoinder24.5. Complaint of Shri V.J. Mathew, Additional General Manager (Purchase) The Kerala State Civil Supplies Corporation Limited Kochi against Editor, Thaniniram, Thiruvananthapuram;Upheld;Press and Defamation;AnnualReport2001
247. Complaint of Shri Saseendran, Calicut, Kerala against Chandrika, Malayalam Daily, Kerala; Directions to publish rejoinder24.5. Complaint of Shri V.J. Mathew, Additional General Manager (Purchase) The Kerala State Civil Supplies Corporation Limited Kochi against Editor, Thaniniram, Thiruvananthapuram;Upheld;Press and Defamation;AnnualReport2001
248. Complaint of Shri Saseendran, Calicut, Kerala against Siraj Malayalam Daily of Kozhikode, Kerala; Directions to publish rejoinder24.5. Complaint of Shri V.J. Mathew, Additional General Manager (Purchase) The Kerala State Civil Supplies Corporation Limited Kochi against Editor, Thaniniram, Thiruvananthapuram;Upheld;Press and Defamation;AnnualReport2001
249. Complaint of Shri Balasaheb Thorat, Chairman, Sangamner Bhog Sahakari Sakhar Karkhana against the Editor, Dainik Sayan Anand; Directions to publish rejoinder24.5. Complaint of Shri V.J. Mathew, Additional General Manager (Purchase) The Kerala State Civil Supplies Corporation Limited Kochi against Editor, Thaniniram, Thiruvananthapuram;Upheld;Press and Defamation;AnnualReport2001
250. Complaint of Shri Shashank Jare, Secretary, All India Motion Picture Producers Association, Mumbai against the Editor, Super Cinema, Mumbai; Directions to publish rejoinder24.5. Complaint of Shri V.J. Mathew, Additional General Manager (Purchase) The Kerala State Civil Supplies Corporation Limited Kochi against Editor, Thaniniram, Thiruvananthapuram;Withdrawn;Press and Defamation;AnnualReport2001
251. Complaint of Shri Rabindra Dwivedi, National President, Akhil Bhartiya Bhrashtrachar Nirmulan Samiti, Thane against Patravani; Directions to publish rejoinder24.5. Complaint of Shri V.J. Mathew, Additional General Manager (Purchase) The Kerala State Civil Supplies Corporation Limited Kochi against Editor, Thaniniram, Thiruvananthapuram;Withdrawn;Press and Defamation;AnnualReport2001
252. Complaint of Shri Rabindra Dwivedi, National President, Akhil Bhartiya Bhrashtrachar Nirmulan Samiti, Thane against Maharashtra Manav Times;January 24,2001;Withdrawn;Press and Defamation;AnnualReport2001
253. Complaint of Shri Rabindra Dwivedi, National President, Akhil Bhartiya Bhrashtrachar Nirmulan Samiti, Thane against Khabre Aajtak;January 24,2001;Upheld;Press and Defamation;AnnualReport2001
254. Complaint of Prof. N.D. Dabhadkar, Head of the Department of Language, Jagadamba Mahavidyalaya, Amravati against the Editor, Matadar, Amravati;January 24,2001;Uphold;Press and Defamation;AnnualReport2001
255. Complaint of Shri V.D. Barve, Ex-Councillor, Sangli Municipal Council, Sangli against Tarun Bharat, Belgaum;January 24,2001;Upheld;Press and Defamation;AnnualReport2001
256. Complaint of Mrs. Iida Menezes, Alto Porvorim Goa against the Editor, The Navhind Times;January 24,2001;Proceedings dropped;Press and Defamation;AnnualReport2001
257. Complaint of Mrs. Iida Menezes, Alto Porvorim Goa against the Editor, The Herald;January 24,2001;Proceedings dropped;Press and Defamation;AnnualReport2001
258. Complaint of Mrs. Iida Menezes, Alto Porvorim Goa against the Editor, The Gomantak Times;January 24,2001;Proceedings dropped;Press and Defamation;AnnualReport2001
259. Complaint of Mrs. Iida Menezes, Alto Porvorim Goa against the Editor, The Times of India, Bangalore edition;January 24,2001;Proceedings dropped;Press and Defamation;AnnualReport2001
260. Complaint of Mrs. Iida Menezes, Alto Porvorim Goa against the Editor, Gomantak;January 24,2001;Proceedings dropped;Press and Defamation;AnnualReport2001
261. Complaint of Mrs. Iida Menezes, Alto Porvorim Goa against the Editor, Goa Times;January 24,2001;Proceedings dropped;Press and Defamation;AnnualReport2001
262. Complaint of Mrs. Iida Menezes, Alto Porvorim Goa against the Editor, Tarun Bharat, Belgaum edition;January 24,2001;Proceedings dropped;Press and Defamation;AnnualReport2001
263. Complaint of Smt. Renu Goyal, w/o Shri Naresh C. Goyal, Mumbai against Local Railway Samachar, Thane, Maharashtra;January 24,2001;Upheld;Press and Defamation;AnnualReport2001
264. Complaint of Smt. Rabri Devi, Hon'ble Chief Minister, Bihar against The Hindustan Times, New Delhi;March 26,2001;Upheld;Press and Defamation;AnnualReport2001
265. Complaint of Shri Suresh Kumar Dubey, Satna, M.P. against Semariya Express;March 26,2001;Upheld ;Press and Defamation;AnnualReport2001
266. Complaint of Shri Ashok Verma, Chief Editor, Daily Newsline Express, Patiala against Editor, Punjab Kesari, Patiala;March 26,2001;Upheld ;Press and Defamation;AnnualReport2001
267. Complaint of Shri Ashok Verma, Chief Editor, Daily Newsline Express, Patiala against Editor, Jagbani, Jalandhar;March 26,2001;Upheld ;Press and Defamation;AnnualReport2001
268. Complaint of Smt. Saraswati Jana, w/o Dr. Jayanta Jana, Calcutta against Aajkaal, Bengali Daily, Calcutta;March 26,2001;Dismissed on merit;Press and Defamation;AnnualReport2001
269. Complaint of Dr. B.P. Saha, IPS, Director, Maulana Abdul Kalam Azad Institute of Asian Studies, Calcutta against The Telegraph, Calcutta;March 26,2001;Upheld ;Press and Defamation;AnnualReport2001
270. Complaint of Assistant Plant Conservator, Munger against Hindustan, Patna;March 26,2001;Upheld;Press and Defamation;AnnualReport2001
271. Complaint of the General Manager, The Samaj, Cuttack against Editor, Rok Thok, Cuttack;March 26,2001;Upheld;Press and Defamation;AnnualReport2001
272. Complaint of Shri Sukomal Dhar, Principal, HRH the Prince of Wales Institute of Engineering and Technology, Jorhat, Assam against the editor, Janmabhumi, Jorhat, Assam;March 26,2001;Directions to publish clarification ;Press and Defamation;AnnualReport2001
273. Complaint of Shri U.B. Mishra, Deputy Comandant, S.O. to the IGP (OPS) Tripura, Agartala against The Hindustan Times, New Delhi;March 26,2001;Disposed with of directions ;Press and Defamation;AnnualReport2001
274. Complaint of Dr. (Mrs.) Aruna Chhabra, Chairperson, National Dairy Research Institute, Karnal, against Editor, Harkat, Karnal;March 26,2001;Upheld ;Press and Defamation;AnnualReport2001
275. Complaint of Dr. Supriya Verma, New Delhi (through Advocate) against Chandigarh Newsline, Chandigarh;March 26,2001;Directions to publish complainant's version;Press and Defamation;AnnualReport2001
276. Complaint of the District Magistrate, Moradabad against the Editor, Jansatta, New Delhi;March 26,2001;Dismissed being without substance;Press and Defamation;AnnualReport2001
277. Complaint of General Secretary, Nikhil Banga Kalyan Samiti, Kolkata against The Statesman, Kolkata;March 26,2001;Amends made;Press and Defamation;AnnualReport2001
278. Complaint of Shri Ram Prakash Nayak Banjara, Member, District Panchayat, Kanpur against Editor, Dainik Aaj, Kanpur (U.P.);March 26,2001;Directions to publish clarification;Press and Defamation;AnnualReport2001
279. Complaint of Shri R.C. Mishra, Delhi against Rashtriya Sahara, New Delhi;March 26,2001;Uphled;Press and Defamation;AnnualReport2001
280. Complaint of Shri Mohan Prakash Dubey, General Secretary, Central Secretariat Hindi Parishad, Delhi against Navbharat Times;March 26,2001;Dismissed;Press and Defamation;AnnualReport2001
281. Complaint of Fr. Augustine D'Souza, Principal, St. John's School, Varanasi against the Editor, Hindustan, Lucknow;March 26,2001;Directions to publish contradiction;Press and Defamation;AnnualReport2001
282. Complaint of Shri Umesh Singh, Mirjapur, Uttar Pradesh against The Judgement, Mirjapur, U.P.;March 26,2001;Directions to publish complainant's reply;Press and Defamation;AnnualReport2001
283. Complaint of Ms. Uma Bharti, Hon'ble Minister of Sports against The Week, Kochi;March 26,2001;Dismissed on merit;Press and Defamation;AnnualReport2001
284. Complaint of Smt. Umrao Jain, Principal, Women's Training Centre, Jallore, Rajasthan against the Editor, Dainik Bhaskar, Jodhpur, Rajasthan;March 26,2001;Upheld;Press and Defamation;AnnualReport2001
285. Complaint of Smt. Savitri Pandey, Shahdol, M.P. against Dainik Bhaskar, Jabalpur;March 26,2001;Directions to publish complainant's version;Press and Defamation;AnnualReport2001
286. Complaint of Shri C.L. Gera, Faridabad against the Editor, Mazdoor Morcha Daily;March 26,2001;Directions to publish clarification;Press and Defamation;AnnualReport2001
287. Complaint of Dr. Vindhyeshwari Pandey, Chief Adviser, Research Association, Kumaun University, Nainital against the Editor, Nainital Samachar, Nainital, U.P.;March 26,2001;Dismissed;Press and Defamation;AnnualReport2001
288. Complaint of Shri Jai Karan of Kanpur against Dainik Aaj, Bans Mandi Kanpur;March 26, 2001;Sub - judice;Press and Defamation;AnnualReport2001
289. Complaint of Shri N. Rajan, Chairman, Swami Pranavananda Journalism Trust of India, Bhopal against Panchajanya Weekly, Delhi;June 12, 2000;Upheld ;Communal, Casteist and Anti-National Writings;AnnualReport2001
290. Complaint of Trustee, Sri Sau Tipubai Ratanchand Jain (Mutha) Religious and Charitable Trust, Mumbai against Marwad Mitra;August 28, 2000;Upheld ;Communal, Casteist and Anti-National Writings;AnnualReport2001
291. Complaint of Brig. S. Johar. DDG, ACC, Army Headquarters, New Delhi against Editor, Outlook, New Delhi;August 28, 2000;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport2001
292. Complaint of Shri M.Baquer Hussain Shaz, Convenor, International Gharib Nawaz Mission, Hyderabad against Swatantra Vartha, Hyderabad;August 28, 2000;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport2001
293. Complaint of Shri C. Chandrashekheran, Kannur, Kerala against The New Indian Express, Kozhikode, Kerala;August 28, 2000;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport2001
294. Complaint of the District Magistrate, Uttar Kannada, Karwar, Karnataka against The Editor, Karawali Munjava, Karwar, Karnataka;August 28, 2000;Dismissed being frivolous;Communal, Casteist and Anti-National Writings;AnnualReport2001
295. Complaint of the Secretary, Ranchi Regional Development Authority, Ranchi against the Editor, Ranchi Express, Ranchi;October16, 2000;Upheld ;Communal, Casteist and Anti-National Writings;AnnualReport2001
296. Complaint of Shri Fateh Singh, President, BSP, Moradabad against Dainik Jagran, Moradabad, Uttar Pradesh;October16, 2000; Withdrawn;Communal, Casteist and Anti-National Writings;AnnualReport2001
297. Complaint of Captain J.B. Karki, National President, Akhil Bhartiya Rashtriya Morcha Party, Dehradun against Dainik Jagran;December18, 2000;Amends made;Communal, Casteist and Anti-National Writings;AnnualReport2001
298. Complaint of Shri Upendra Vajpeyi, General Secretary, National Media Centre, New Delhi against Mujahana, Hindi fortnightly, Delhi;December18, 2000;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport2001
299. Complaint ofS/ Shri Neeraj Tyagi and Arun Kumar Singh, Meerut against Dainik Jagran, Meerut;December 18, 2000;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport2001
300. Complaint of S/Shri Neeraj Tyagi and Arun Kumar Singh, Meerut against Dainik Jagran, Meerut;December 18, 2000;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport2001
301. Complaint of Shri S. Kulwant Singh, Secretary, Shiromani Gurudwara Prabandhak Committee against the Editor, Dainik Jagran, Bareilly, Uttar Pradesh;December 18, 2000;Directions to publish complainant's version;Communal, Casteist and Anti-National Writings;AnnualReport2001
302. Complaint of Shri Atul Kumar Tiwari, District Magistrate, Karwar, Karnataka against the Editor, Karavali Munjavu, Karwar;January 24,2001 ;Proceedings dropped ;Communal, Casteist and Anti-National Writings;AnnualReport2001
303. Complaint of Students of Islamic Movement of India through its Secretary, Mr. Mohd. Muneer against the Editor, The Asian Age, New Delhi;March 26, 2001;Clarification published ;Communal, Casteist and Anti-National Writings;AnnualReport2001
304. Complaint of the Chairman, National Commission for Minorities, New Delhi against Panchjanaya, New Delhi;March 26, 2001;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport2001
305. Complaint of Shri Kanayalal M. Motaney, Ulhasnagar against The Times of India, Mumbai;August 28, 2000 ; Upheld;Press and Morality;AnnualReport2001
