Complaint;Date;Status;ComplaintType;Report_name
178. Complaints of Dr. Ramji Narayanan, Medical Superintendent, Santokhba Durlabji Memorial Hospital, Jaipur against The Statesman and The Pioneer, N.D. (14/535-535/94);March 25, 1996;A;Principles and Publications;AnnualReport1996
179.Complaint of Sh. Jugal Kishore, Agra against Dainik Amar Ujala, Agra, U.P.;March 25, 1996;B;Principles and Publications;AnnualReport1996
181. Complaint of Sh. Suresh Chandra Mishra, Retired Principal, Sahaswan (Badayun) against Dainik Jagaran & Amar Ujala, Bareilly, U.P.;March 25, 1996;A;Principles and Publications;AnnualReport1996
182.Complaint of Sh. Dwarka Daga, Jaipur against Raj India, Jaipur.;March 25, 1996;D;Principles and Publications;AnnualReport1996
183.Complaint of Dr. Dhanpat Rai Khanna, Editor, Dosti Ka Sandesh, Ajmer against the Editor, Lal Kalam, Ajmer, Raj.;March 25, 1996;A;Principles and Publications;AnnualReport1996
184.Complaint of Sh. Jitendra Kothari, Dungerpur against Editor, Aatma Ki Jwala, Dungerpur, Rajasthan.;March 25, 1996;A;Principles and Publications;AnnualReport1996
185.Complaint of Sh. Bhagwan Devnani, Pro-prietor, Maharaja Textile, Jaipur against the Editor, Sachchi Kalam, Jaipur.;March 25, 1996;D;Principles and Publications;AnnualReport1996
186.Complaint of Dr. Girish Agarwal, Hindon City, Rajasthan against The Gram Vani, Hindon City. Raj.;March 25, 1996;D;Principles and Publications;AnnualReport1996
187.Complaint of Ms. Mayawati, Ex-Chief Minister of U.P. (through her advocate Sh. S. Murlidhar) against Dainik Jagran, Hindi daily, Lucknow.;March 25, 1996;A;Principles and Publications;AnnualReport1996
188.Complaint of Sh. D.K. Goel, Proprietor, IIT-Jee (FITJEE) New Delhi against The Hindustan Times, N.D.;March 25, 1996;C;Principles and Publications;AnnualReport1996
"191. Complaints of Sh. Anant Kumar Singh, D.M., Muzaffarnagar The Pioneer, Delhi edition; The Pioneer Lucknow edition; against Swatantra Bharat, Lucknow edition.";March 25, 1996;A;Principles and Publications;AnnualReport1996
