Complaint;Date;Status;ComplaintType;Report_name
b. Complaint of Sh. D. P. Singh, Deputy Director, National Soil Conservation (Agriculture) Directorate, Jhansi against Lalit Brahman, Jhansi;March 31, 1993;Upheld (censured);Press and Defamation;AnnualReport1993
132. Complaint of Sh. Ashok Kachaliya against Prabhat Kiran, Hindi eve-ning daily of Indore;March 31, 1993;Sub-judice;Press and Defamation;AnnualReport1993
133. Complaint of Sh. Harbhajan Singh against Dilli ki Kalam, Delhi;March 31, 1993;Upheld (censured);Press and Defamation;AnnualReport1993
134. Complaint of Sh. J. P. Bhatnagar, Editor, Mastana Jogi, New Delhi against Indian Express, NewDelhi;March 31, 1993;Upheld (displeasure);Press and Defamation;AnnualReport1993
135. Complaint of the Secretary, Keshtriya Sri. Gandhi Ashram, Dehradun against the Chief Editor, Warning Express, Dehradun;March31, 1993;Upheld (warned);Press and Defamation;AnnualReport1993
136. Complaint of Sh. Geeta Prasad Singh, General Manager, District Industries Centre, Gaya against Dainik Hindustan, Patna;March31, 1993;Sub-judice;Press and Defamation;AnnualReport1993
137. Complaint of Sh. M. C. Thomas against Swarthavesham weekly;March31, 1993;Upheld (warned);Press and Defamation;AnnualReport1993
138. Complaint of Dr. S. K. Kacker, Director, AIIMS against the Execu-tive Editor and Reporter of Indian Express, New Delhi;March31, 1993;Rejoinder directed;Press and Morality;AnnualReport1993
139. Complaint of Shri. Joseph Dias Special Executive Magistrate and President of Christian Revival Oriented Social Service Bombay against the Illustrated Weekly of India Bombay;March31, 1993;Upheld (censured);Press and Morality;AnnualReport1993
140. Complaint of Sh. Dinesh Bhai Trivedi, M.P. (Rajya Sabha) against Sunday Magazine, Calcutta;March31, 1993;Observations;Press and Morality;AnnualReport1993
b. Complaint of Shri Dinesh Bhai Trivedi, MP (Rajya Sabha) against Sunday Statesmen Miscellany;March31, 1993;Observations;Press and Morality;AnnualReport1993
c. Publication of an allegedly obscene advertisement regarding kamasutra condom in Debonair issue of October 1991.;March31, 1993;Observations;Press and Morality;AnnualReport1993
141. Complaint of Sh. B. M. Rai against Society Magazine;March31, 1993;Upheld (censured);Press and Morality;AnnualReport1993
